ID,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
56430,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,6,HONG KONG,25.0,16.25,F,59
60108,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,48,GREECE,101.0,0.0,,35
36720,LWC,Travel Agency,Online,Annual Travel Protect Gold,0,388,UNITED STATES,256.0,166.4,F,43
26504,JZI,Airlines,Online,Basic Plan,0,16,CHINA,26.0,9.1,F,34
28197,EPX,Travel Agency,Online,Cancellation Plan,0,76,INDONESIA,12.0,0.0,,36
47729,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,SINGAPORE,20.0,0.0,,36
47407,C2B,Airlines,Online,Annual Silver Plan,0,368,SINGAPORE,216.0,54.0,F,36
39076,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,26,CHINA,49.0,0.0,,36
31172,JZI,Airlines,Online,Basic Plan,0,18,PHILIPPINES,30.0,10.5,M,52
37494,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,AUSTRALIA,69.3,41.58,,44
46899,JZI,Airlines,Online,Basic Plan,0,58,PHILIPPINES,30.0,10.5,F,39
43178,RAB,Airlines,Online,Value Plan,0,6,BRUNEI DARUSSALAM,15.0,6.0,F,51
44356,EPX,Travel Agency,Online,Cancellation Plan,0,104,UNITED STATES,80.0,0.0,,51
51083,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,MYANMAR,20.0,0.0,,36
11825,EPX,Travel Agency,Online,Cancellation Plan,0,21,PHILIPPINES,15.0,0.0,,36
40943,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,56,HONG KONG,20.0,0.0,,36
20176,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,42,MALAYSIA,27.0,0.0,,36
35614,TTW,Travel Agency,Offline,Individual Comprehensive Plan,0,367,AUSTRALIA,97.0,0.0,F,28
56385,EPX,Travel Agency,Online,Cancellation Plan,0,16,INDONESIA,10.0,0.0,,26
40513,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,8,VIET NAM,20.0,0.0,,36
57997,C2B,Airlines,Online,Bronze Plan,0,9,SINGAPORE,40.0,10.0,F,25
36870,EPX,Travel Agency,Online,Cancellation Plan,0,10,SINGAPORE,10.0,0.0,,36
57918,EPX,Travel Agency,Online,Cancellation Plan,0,127,SINGAPORE,-80.0,0.0,,22
53524,JWT,Airlines,Online,Value Plan,0,26,INDIA,31.0,12.4,F,118
10080,EPX,Travel Agency,Online,Cancellation Plan,0,6,THAILAND,11.0,0.0,,48
56713,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,19,MALAYSIA,39.6,23.76,,47
35752,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,50,INDONESIA,20.0,0.0,,36
61740,EPX,Travel Agency,Online,Cancellation Plan,0,38,VIET NAM,17.0,0.0,,35
8363,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,THAILAND,20.0,0.0,,36
47615,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,79,NEW ZEALAND,0.0,41.58,,42
52229,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,UKRAINE,104.0,0.0,,36
8787,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,183,INDONESIA,20.0,0.0,,32
8354,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,180,SINGAPORE,0.0,11.88,,31
43707,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,23,MALAYSIA,29.7,17.82,,31
20658,EPX,Travel Agency,Online,Cancellation Plan,0,13,JAPAN,13.0,0.0,,36
41269,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,54,NEW ZEALAND,128.7,77.22,,34
5414,SSI,Airlines,Online,Ticket Protector,0,1,SINGAPORE,5.23,1.47,,48
39885,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,20.0,5.0,M,73
13876,EPX,Travel Agency,Online,Cancellation Plan,1,95,PHILIPPINES,14.0,0.0,,36
15547,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,INDIA,30.0,0.0,,36
34242,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,UNITED STATES,112.0,0.0,,44
53913,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,20,SINGAPORE,20.0,0.0,,37
48053,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,19,CHINA,35.0,0.0,,36
32934,EPX,Travel Agency,Online,Cancellation Plan,0,4,THAILAND,27.0,0.0,,36
40574,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,56,THAILAND,-39.6,23.76,,31
14532,EPX,Travel Agency,Online,Cancellation Plan,0,8,AUSTRALIA,61.0,0.0,,36
27042,EPX,Travel Agency,Online,Cancellation Plan,0,19,HONG KONG,10.0,0.0,,61
39369,EPX,Travel Agency,Online,Cancellation Plan,0,34,NEPAL,27.0,0.0,,36
16338,JZI,Airlines,Online,Basic Plan,0,30,THAILAND,30.0,10.5,M,48
52120,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,79,THAILAND,-29.7,17.82,,31
13146,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,6,SINGAPORE,20.0,0.0,,36
15501,JZI,Airlines,Online,Value Plan,0,26,"KOREA, REPUBLIC OF",69.0,24.15,M,50
12086,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,25.5,6.38,F,33
22097,EPX,Travel Agency,Online,Cancellation Plan,0,21,AUSTRALIA,67.0,0.0,,36
23289,JZI,Airlines,Online,Basic Plan,0,43,HONG KONG,26.0,9.1,F,29
2823,EPX,Travel Agency,Online,Cancellation Plan,0,3,NETHERLANDS,10.0,0.0,,36
31090,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,JAPAN,0.0,0.0,,36
37446,SSI,Airlines,Online,Ticket Protector,0,112,SINGAPORE,1.32,0.37,,48
50411,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,MALAYSIA,20.0,0.0,,36
49648,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,THAILAND,20.0,0.0,,36
1301,EPX,Travel Agency,Online,Cancellation Plan,0,41,VIET NAM,12.0,0.0,,36
8518,ADM,Travel Agency,Online,Premier Plan,0,32,FRANCE,86.0,32.68,,22
30903,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,51,CROATIA,0.0,59.4,,64
25675,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,AUSTRALIA,59.4,35.64,,27
33562,JZI,Airlines,Online,Basic Plan,0,36,CHINA,22.0,7.7,M,46
46115,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,141,MALAYSIA,29.7,17.82,,33
29068,C2B,Airlines,Online,Bronze Plan,0,6,SINGAPORE,13.5,3.38,M,30
16874,EPX,Travel Agency,Online,2 way Comprehensive Plan,1,216,ITALY,20.0,0.0,,36
55695,SSI,Airlines,Online,Ticket Protector,0,7,SINGAPORE,0.92,0.26,,48
7484,C2B,Airlines,Online,Bronze Plan,0,30,SINGAPORE,69.55,17.39,M,27
50504,JZI,Airlines,Online,Basic Plan,0,112,CHINA,151.0,52.85,F,37
11360,EPX,Travel Agency,Online,Cancellation Plan,0,11,SINGAPORE,10.0,0.0,,24
37109,C2B,Airlines,Online,Bronze Plan,0,4,SINGAPORE,13.5,3.38,F,31
51573,EPX,Travel Agency,Online,Cancellation Plan,0,64,UNITED STATES,80.0,0.0,,50
36278,C2B,Airlines,Online,Bronze Plan,0,14,SINGAPORE,34.5,8.63,M,24
43599,EPX,Travel Agency,Online,Cancellation Plan,0,27,PHILIPPINES,10.0,0.0,,35
33577,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,124,AUSTRIA,-49.5,29.7,,43
7761,EPX,Travel Agency,Online,Cancellation Plan,0,7,SINGAPORE,10.0,0.0,,36
43073,C2B,Airlines,Online,Annual Silver Plan,0,366,SINGAPORE,216.0,54.0,M,33
59506,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,14,PHILIPPINES,32.25,20.96,M,34
39775,EPX,Travel Agency,Online,Cancellation Plan,0,8,MALAYSIA,10.0,0.0,,36
31155,KML,Travel Agency,Online,Premier Plan,0,28,NETHERLANDS,130.0,49.4,F,48
58407,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,5,"KOREA, REPUBLIC OF",39.6,23.76,,54
5890,EPX,Travel Agency,Online,Cancellation Plan,0,14,INDIA,15.0,0.0,,36
45727,C2B,Airlines,Online,Annual Silver Plan,0,408,SINGAPORE,216.0,54.0,M,35
10462,EPX,Travel Agency,Online,Cancellation Plan,0,5,INDONESIA,10.0,0.0,,49
56340,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,29,SINGAPORE,20.0,0.0,,52
21995,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,2,MALAYSIA,20.0,0.0,,36
45149,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,UNITED KINGDOM,79.2,47.52,,60
6290,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,UNITED STATES,76.0,0.0,,31
20530,JZI,Airlines,Online,Basic Plan,0,66,INDIA,50.0,17.5,M,49
15123,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,THAILAND,59.4,35.64,,46
12599,EPX,Travel Agency,Online,Cancellation Plan,0,34,SINGAPORE,18.0,0.0,,36
1176,EPX,Travel Agency,Online,Cancellation Plan,0,175,UNITED KINGDOM,60.0,0.0,,36
38142,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,THAILAND,49.0,0.0,,36
12399,EPX,Travel Agency,Online,Cancellation Plan,0,3,SINGAPORE,10.0,0.0,,36
10050,EPX,Travel Agency,Online,Cancellation Plan,0,5,HONG KONG,29.0,0.0,,36
33959,C2B,Airlines,Online,Bronze Plan,0,83,SINGAPORE,18.0,4.5,M,39
25217,EPX,Travel Agency,Online,Cancellation Plan,0,28,HONG KONG,10.0,0.0,,36
49653,EPX,Travel Agency,Online,Cancellation Plan,0,123,SINGAPORE,16.0,0.0,,39
14995,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,INDIA,40.0,0.0,,36
53987,C2B,Airlines,Online,Bronze Plan,0,8,SINGAPORE,20.0,5.0,F,29
52302,EPX,Travel Agency,Online,Cancellation Plan,0,24,INDONESIA,10.0,0.0,,36
57792,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,12,MALAYSIA,20.0,0.0,,63
37068,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,SINGAPORE,20.0,0.0,,49
42294,EPX,Travel Agency,Online,Cancellation Plan,0,70,SINGAPORE,10.0,0.0,,48
25838,JZI,Airlines,Online,Basic Plan,0,76,PHILIPPINES,42.0,14.7,M,44
43944,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,10.0,0.0,,36
43699,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,AUSTRALIA,29.7,17.82,,37
49558,JZI,Airlines,Online,Basic Plan,0,8,INDONESIA,22.0,7.7,M,49
23587,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,24,UNITED STATES,29.7,17.82,,41
27442,JZI,Airlines,Online,Basic Plan,0,22,CHINA,26.0,9.1,M,50
55277,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,18.0,0.0,,36
55874,KML,Travel Agency,Online,Premier Plan,0,52,INDONESIA,70.0,26.6,F,48
35827,JZI,Airlines,Online,Basic Plan,0,18,THAILAND,22.0,7.7,M,57
41558,EPX,Travel Agency,Online,Cancellation Plan,0,5,UNITED STATES,43.0,0.0,,68
45889,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,24,THAILAND,20.0,0.0,,36
59906,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,76,CHINA,29.0,0.0,,27
25116,JZI,Airlines,Online,Basic Plan,0,8,CHINA,22.0,7.7,M,40
11621,RAB,Airlines,Online,Value Plan,0,55,BRUNEI DARUSSALAM,15.0,6.0,,36
20266,EPX,Travel Agency,Online,Cancellation Plan,0,34,CHINA,19.0,0.0,,72
34766,C2B,Airlines,Online,Annual Silver Plan,0,367,SINGAPORE,252.85,63.21,M,55
53237,EPX,Travel Agency,Online,Cancellation Plan,0,62,"KOREA, REPUBLIC OF",48.0,0.0,,36
41890,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,118,MYANMAR,20.0,0.0,,30
44553,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,3,VIET NAM,20.0,0.0,,36
29817,JZI,Airlines,Online,Basic Plan,0,10,PHILIPPINES,18.0,6.3,M,47
20046,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,30,INDONESIA,20.0,0.0,,36
20338,C2B,Airlines,Online,Bronze Plan,0,26,SINGAPORE,30.55,7.64,F,24
13022,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,17,CHINA,39.0,0.0,,36
18370,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,THAILAND,31.0,0.0,,58
55654,EPX,Travel Agency,Online,Cancellation Plan,0,22,CHINA,39.0,0.0,,36
57772,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,25,MALAYSIA,29.7,17.82,,31
21939,JZI,Airlines,Online,Value Plan,0,60,"KOREA, REPUBLIC OF",58.0,20.3,F,29
18214,EPX,Travel Agency,Online,Cancellation Plan,0,13,THAILAND,25.0,0.0,,51
258,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,MALAYSIA,29.7,17.82,,28
62437,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,CHINA,34.0,0.0,,35
59260,EPX,Travel Agency,Online,Cancellation Plan,0,2,THAILAND,11.0,0.0,,49
11290,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,CHINA,76.0,0.0,,36
7569,EPX,Travel Agency,Online,Cancellation Plan,0,7,CHINA,28.0,0.0,,36
40497,EPX,Travel Agency,Online,Cancellation Plan,0,13,SINGAPORE,10.0,0.0,,24
62734,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,0,10,THAILAND,25.0,16.25,F,57
49678,EPX,Travel Agency,Online,Cancellation Plan,0,111,INDIA,128.0,0.0,,29
39905,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,64,FRANCE,39.6,23.76,,26
47914,EPX,Travel Agency,Online,Cancellation Plan,0,9,MALAYSIA,10.0,0.0,,62
16577,ART,Airlines,Online,24 Protect,0,1,PHILIPPINES,2.21,0.77,F,48
39762,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,30,UNITED KINGDOM,112.0,0.0,,36
34045,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,THAILAND,112.0,0.0,,53
43236,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,16,MALAYSIA,0.0,11.88,,26
14493,EPX,Travel Agency,Online,Cancellation Plan,0,18,MALAYSIA,13.0,0.0,,36
34324,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,9,SINGAPORE,20.0,0.0,,36
57919,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,120,TURKEY,-99.0,0.0,,36
30942,EPX,Travel Agency,Online,Cancellation Plan,0,19,CHINA,27.0,0.0,,36
7441,KML,Travel Agency,Online,Value Plan,0,18,INDONESIA,22.0,8.36,M,48
62743,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,0,122,CHINA,50.5,32.83,M,80
26415,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,49,HONG KONG,39.0,0.0,,34
41791,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,4,PHILIPPINES,20.0,0.0,,36
5340,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,5,MALAYSIA,20.0,0.0,,36
12719,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,7,SPAIN,0.0,29.7,,42
44357,EPX,Travel Agency,Online,Cancellation Plan,0,11,CHINA,42.0,0.0,,36
50390,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,69,INDONESIA,23.0,0.0,,36
57131,SSI,Airlines,Online,Ticket Protector,0,6,SINGAPORE,5.4,1.51,,48
27867,RAB,Airlines,Online,Value Plan,0,24,BRUNEI DARUSSALAM,23.0,9.2,M,53
36031,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,13,UNITED KINGDOM,48.0,31.2,F,34
40529,JZI,Airlines,Online,Basic Plan,0,107,THAILAND,22.0,7.7,M,41
25592,EPX,Travel Agency,Online,Cancellation Plan,0,11,"TAIWAN, PROVINCE OF CHINA",10.0,0.0,,39
41527,EPX,Travel Agency,Online,Cancellation Plan,0,54,HONG KONG,13.0,0.0,,36
37231,EPX,Travel Agency,Online,Cancellation Plan,0,15,VIET NAM,14.0,0.0,,36
17553,C2B,Airlines,Online,Bronze Plan,0,16,SINGAPORE,14.95,3.74,F,34
44770,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,11,UNITED KINGDOM,39.6,23.76,,37
15122,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,3,CYPRUS,19.8,11.88,,43
13849,EPX,Travel Agency,Online,Cancellation Plan,0,15,CHINA,20.0,0.0,,36
46388,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,9,SINGAPORE,25.0,0.0,,29
4083,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,36,HONG KONG,27.0,0.0,,36
28975,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,214,NORWAY,81.0,0.0,,36
54374,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,10,MALAYSIA,29.7,17.82,,44
15087,KML,Travel Agency,Online,Value Plan,0,56,INDONESIA,28.0,10.64,F,48
47939,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,MALAYSIA,20.0,0.0,,36
3337,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,47,MEXICO,112.0,0.0,,40
46575,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,3,CAMBODIA,53.0,0.0,,36
22995,EPX,Travel Agency,Online,Cancellation Plan,0,4,CHINA,35.0,0.0,,36
61498,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,45,GREECE,9.9,5.94,,51
28778,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,67,UNITED STATES,0.0,23.76,,32
15654,EPX,Travel Agency,Online,Cancellation Plan,0,129,UNITED STATES,66.0,0.0,,30
26536,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,13,UNITED STATES,79.2,47.52,,38
14533,EPX,Travel Agency,Online,Cancellation Plan,0,34,SINGAPORE,10.0,0.0,,36
53245,EPX,Travel Agency,Online,Cancellation Plan,0,53,INDIA,53.0,0.0,,36
58217,C2B,Airlines,Online,Silver Plan,0,11,SINGAPORE,47.5,11.88,F,28
54833,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,JAPAN,95.0,0.0,,36
28811,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,93,INDONESIA,30.0,0.0,,36
21833,EPX,Travel Agency,Online,Cancellation Plan,0,25,"KOREA, REPUBLIC OF",72.0,0.0,,50
61506,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,UNITED STATES,112.0,0.0,,31
31747,EPX,Travel Agency,Online,Cancellation Plan,0,9,UNITED STATES,13.0,0.0,,56
46196,EPX,Travel Agency,Online,Cancellation Plan,0,40,SINGAPORE,10.0,0.0,,36
52892,EPX,Travel Agency,Online,Cancellation Plan,0,41,"TAIWAN, PROVINCE OF CHINA",16.0,0.0,,36
51191,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,UNITED STATES,112.0,0.0,,28
41398,JZI,Airlines,Online,Basic Plan,0,12,CHINA,35.0,12.25,M,24
40013,EPX,Travel Agency,Online,Cancellation Plan,0,49,NEPAL,13.0,0.0,,36
52738,EPX,Travel Agency,Online,Cancellation Plan,0,2,MALAYSIA,10.0,0.0,,57
62832,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,1,6,THAILAND,39.6,23.76,,31
7674,ART,Airlines,Online,24 Protect,0,34,UNITED ARAB EMIRATES,57.24,20.03,M,48
32289,EPX,Travel Agency,Online,Cancellation Plan,0,296,JAPAN,36.0,0.0,,36
59611,EPX,Travel Agency,Online,Cancellation Plan,0,37,INDONESIA,10.0,0.0,,35
4845,EPX,Travel Agency,Online,Cancellation Plan,0,2,SINGAPORE,10.0,0.0,,29
51360,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,23,AUSTRALIA,69.3,41.58,,31
32548,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,20,HONG KONG,20.0,0.0,,54
29147,EPX,Travel Agency,Online,Cancellation Plan,0,140,THAILAND,15.0,0.0,,36
27705,EPX,Travel Agency,Online,Cancellation Plan,0,27,PAKISTAN,57.0,0.0,,36
42838,C2B,Airlines,Online,Silver Plan,0,32,SINGAPORE,29.5,7.38,F,61
40218,C2B,Airlines,Online,Bronze Plan,0,91,SINGAPORE,16.0,4.0,F,56
14089,EPX,Travel Agency,Online,Cancellation Plan,0,19,MALAYSIA,10.0,0.0,,46
37858,EPX,Travel Agency,Online,Cancellation Plan,0,216,MALAYSIA,16.0,0.0,,36
4323,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,132,AUSTRALIA,47.0,0.0,,36
45325,C2B,Airlines,Online,Bronze Plan,1,11,SINGAPORE,20.0,5.0,F,29
51769,EPX,Travel Agency,Online,Cancellation Plan,0,7,THAILAND,17.0,0.0,,65
9663,JZI,Airlines,Online,Basic Plan,0,8,HONG KONG,26.0,9.1,F,35
32923,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,10,THAILAND,20.0,0.0,,36
50395,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,23,SPAIN,84.0,0.0,,36
45619,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,7,MALAYSIA,0.0,0.0,,37
7738,EPX,Travel Agency,Online,Cancellation Plan,0,11,SINGAPORE,13.0,0.0,,44
45938,EPX,Travel Agency,Online,Cancellation Plan,0,92,MALAYSIA,11.0,0.0,,36
39791,EPX,Travel Agency,Online,Cancellation Plan,0,42,SINGAPORE,39.0,0.0,,36
43140,EPX,Travel Agency,Online,Cancellation Plan,0,5,SINGAPORE,10.0,0.0,,36
61082,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,"KOREA, REPUBLIC OF",53.0,0.0,,32
41023,KML,Travel Agency,Online,Value Plan,0,11,UNITED KINGDOM,75.0,28.5,M,48
46686,JWT,Airlines,Online,Value Plan,0,3,INDIA,31.0,12.4,M,118
54792,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,14,AUSTRALIA,0.0,35.64,,36
34707,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,13,MALAYSIA,20.0,0.0,,39
26164,EPX,Travel Agency,Online,Cancellation Plan,0,16,JAPAN,33.0,0.0,,36
52987,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,50,INDONESIA,29.7,17.82,,36
22234,EPX,Travel Agency,Online,Cancellation Plan,0,49,SPAIN,56.0,0.0,,36
52698,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,8,MALAYSIA,20.0,0.0,,25
13204,C2B,Airlines,Online,Bronze Plan,0,3,SINGAPORE,24.0,6.0,F,31
59434,EPX,Travel Agency,Online,Cancellation Plan,0,7,THAILAND,34.0,0.0,,38
30737,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,25,MALAYSIA,19.8,11.88,,35
15767,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,133,NETHERLANDS,0.0,5.94,,31
4780,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,95,SOUTH AFRICA,0.0,11.88,,32
22485,C2B,Airlines,Online,Annual Silver Plan,0,365,SINGAPORE,252.85,63.21,M,39
60174,EPX,Travel Agency,Online,Cancellation Plan,0,43,SAUDI ARABIA,38.0,0.0,,35
58781,C2B,Airlines,Online,Silver Plan,0,34,SINGAPORE,95.0,23.75,M,31
45376,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,99,UNITED KINGDOM,198.0,118.8,,31
1359,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,28,SINGAPORE,37.0,0.0,,36
18566,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,6,INDONESIA,29.7,17.82,,29
31715,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,13,INDIA,28.0,0.0,,36
18289,JWT,Airlines,Online,Value Plan,0,1,INDIA,124.0,49.6,M,118
51103,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,0,21,UNITED KINGDOM,76.5,49.73,M,22
19184,JZI,Airlines,Online,Basic Plan,0,18,VIET NAM,22.0,7.7,M,51
54459,EPX,Travel Agency,Online,Cancellation Plan,0,11,SINGAPORE,10.0,0.0,,29
30097,EPX,Travel Agency,Online,Cancellation Plan,0,10,UNITED KINGDOM,60.0,0.0,,36
19857,JZI,Airlines,Online,Basic Plan,0,11,THAILAND,22.0,7.7,M,51
4218,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,200,UNITED STATES,112.0,0.0,,53
49449,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,27,THAILAND,20.0,0.0,,36
30113,EPX,Travel Agency,Online,1 way Comprehensive Plan,0,2,CHINA,33.0,0.0,,36
44394,SSI,Airlines,Online,Ticket Protector,0,44,SINGAPORE,2.76,0.77,,48
25289,C2B,Airlines,Online,Gold Plan,0,14,SINGAPORE,47.45,11.86,F,30
18711,EPX,Travel Agency,Online,Cancellation Plan,0,54,NEW ZEALAND,15.0,0.0,,36
24264,EPX,Travel Agency,Online,Cancellation Plan,0,5,SOUTH AFRICA,67.0,0.0,,36
17860,EPX,Travel Agency,Online,Cancellation Plan,0,22,MALAYSIA,10.0,0.0,,36
1946,JZI,Airlines,Online,Value Plan,0,27,UNITED KINGDOM,87.0,30.45,F,51
3974,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,39,SINGAPORE,70.0,0.0,,36
36719,RAB,Airlines,Online,Value Plan,0,10,BRUNEI DARUSSALAM,15.0,6.0,,38
37395,EPX,Travel Agency,Online,Cancellation Plan,0,18,CANADA,54.0,0.0,,57
3555,EPX,Travel Agency,Online,Cancellation Plan,0,13,INDONESIA,13.0,0.0,,32
27279,C2B,Airlines,Online,Annual Silver Plan,0,373,SINGAPORE,252.85,63.21,M,41
14353,JZI,Airlines,Online,Basic Plan,0,9,THAILAND,22.0,7.7,M,44
4982,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,4,MALAYSIA,22.0,0.0,,36
23081,JZI,Airlines,Online,Value Plan,0,5,UNITED STATES,55.0,19.25,M,37
10819,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,2,MALAYSIA,20.0,0.0,,63
24230,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,22,MALAYSIA,20.0,0.0,,36
15062,EPX,Travel Agency,Online,Cancellation Plan,0,21,THAILAND,10.0,0.0,,36
55566,C2B,Airlines,Online,Silver Plan,0,56,SINGAPORE,0.0,15.5,M,36
1622,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,97,JAPAN,39.0,0.0,,29
18336,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,0,18,MALAYSIA,39.6,23.76,,36
63087,JZI,Airlines,Online,Basic Plan,0,73,PHILIPPINES,22.0,7.7,M,45
7658,JZI,Airlines,Online,Basic Plan,0,27,SRI LANKA,26.0,9.1,M,71
2388,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,15,MALAYSIA,42.0,0.0,,36
8785,EPX,Travel Agency,Online,2 way Comprehensive Plan,0,281,JAPAN,29.0,0.0,,36
